TICKER;DENOM_CIA;CD_CVM;DT_REFER;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ESCALA_MOEDA;MOEDA;ST_CONTA_FIXA
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.99.02.01;ON;-1.2700000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.99.02.01;ON;-0.2800000000;MIL;REAL;N
ABEV3;AMBEV S.A.;023264;2025-12-31;PENÚLTIMO;2024-12-31;3.01;Receita de Venda de Bens e/ou Serviços;89452669.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;ÚLTIMO;2025-12-31;3.01;Receita de Venda de Bens e/ou Serviços;88242467.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;PENÚLTIMO;2024-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-43615080.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;ÚLTIMO;2025-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-42864127.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;PENÚLTIMO;2024-12-31;3.03;Resultado Bruto;45837589.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;ÚLTIMO;2025-12-31;3.03;Resultado Bruto;45378340.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;PENÚLTIMO;2024-12-31;3.04;Despesas/Receitas Operacionais;-24032013.0000000000;MIL;REAL;S
ABEV3;AMBEV S.A.;023264;2025-12-31;ÚLTIMO;2025-12-31;3.04;Despesas/Receitas Operacionais;-21954954.0000000000;MIL;REAL;S
